Creditability,EF1,EF2,EF3,EF4,EF5,EF6
1,1.564142834,0.187482754,-0.623600808,-0.483792254,-1.096829578,0.929298747
1,0.514603201,-1.005832108,0.024852372,0.984313525,0.533291731,-0.960491257
1,0.229318612,-0.805272734,-0.107218613,-0.892826525,0.420469846,0.759831131
1,-0.940782539,-1.127684363,1.166073144,-1.002811837,1.472161302,-0.139587495
1,-0.930964142,-1.039175953,0.942032876,0.032231547,1.407342541,-0.413200952
1,0.431776457,-0.838075994,1.668891845,1.117501547,0.713596754,0.073727554
1,1.512996986,-0.867784541,0.907390077,-0.515901459,0.316019091,0.212132651
1,0.049781051,-1.017868531,0.959002959,0.593452884,0.733144715,-0.181891409
1,-1.565831998,-1.732033285,-0.458031409,-0.947340293,-2.816180612,0.949228378
1,-2.750698244,-0.75044212,-0.658332228,-0.94572247,-2.005294118,0.664428496
1,-1.922265641,-1.815167851,-0.590081625,-1.064537936,-1.36231736,1.068646361
1,-1.290818012,-0.843097725,-0.527267477,0.266604509,0.908921966,0.603696496
1,-0.754380176,-1.001887539,-0.158492446,-0.754948336,1.445943118,0.542612682
1,-1.8262755,-1.157692133,-0.697079395,1.47970954,0.909385206,0.139852629
1,-0.924801981,-0.341390512,-0.934266813,0.968141004,0.388103624,1.537440995
1,-0.638773256,-0.82294491,-0.339447233,-0.721147455,-0.413037238,0.996730135
1,-1.485383472,-0.112013554,-0.17743749,-0.531462983,0.920613271,0.297412389
1,-1.749718666,-0.551866916,-1.227349342,1.026747782,0.340451737,1.022067456
1,-1.829619622,-0.661430759,-0.644068217,-1.423268718,0.364351931,-0.334963041
1,-0.535160895,-0.969932025,0.939617571,1.064628481,0.900534262,0.063375939
1,-1.186655474,-0.729727649,-0.990279173,-0.958981729,0.243092224,0.876369887
1,-0.034421463,-0.815359698,0.325277408,1.473975829,0.770099585,0.665577783
1,-0.949179193,0.068657015,-0.377029061,-0.677065637,0.554936268,0.4034745
1,-1.843808903,0.002455838,-0.774970208,-0.675149166,0.572812973,0.533767128
1,-1.354851367,-0.512889428,0.152328067,-0.86306976,-0.432167615,1.016194003
1,1.313107209,-0.348340534,0.179532151,0.80033518,-1.084495937,0.908356313
1,1.202991988,-0.458801792,-0.328641087,0.077272714,-0.926300142,1.350429713
0,1.661042873,-1.049549061,-0.016937921,-0.862233743,0.387301294,-0.63138038
1,1.197796434,-0.58701658,-0.593340591,1.331905094,-0.634632184,0.916863671
1,-1.251409038,-1.235323101,0.718457073,1.173217307,1.339489348,-0.307385151
1,-0.634355904,-0.850967155,0.918140435,0.242109757,1.170112943,0.047303654
1,1.034420124,-0.458722597,1.048134505,0.722410793,0.791829394,0.443081985
1,0.089392474,-0.931317471,0.888909852,1.112156278,0.823022673,0.0729416
1,0.22298183,-0.932445815,-1.102631624,1.520314064,-0.203483428,0.26948086
1,0.803458992,-0.851663698,1.653765569,1.190877422,0.21721102,0.202217088
1,-0.298201881,-0.63926712,0.454229666,-0.676899647,-0.815477507,0.903227652
1,0.864894518,-0.665323767,0.035107504,-0.638448339,0.295121327,0.344069643
1,1.843903767,-1.124059298,-0.447382068,-0.548806414,0.686126198,0.670678278
0,1.374226384,-0.483310151,0.220855099,1.26316807,-0.652189794,-0.21455823
0,1.558483566,-1.093666959,-0.899580534,0.023767129,0.892234231,0.132214124
1,0.360462168,-1.114031578,0.417709285,-0.558100779,1.46294636,0.643120325
1,-0.489884041,-0.526658102,0.051696978,0.912870056,-0.866293088,-0.495818258
1,1.801309817,-0.522243818,1.775939578,-0.572141176,-0.088961035,-0.339347404
1,0.774135568,-0.742120125,-0.650204387,-0.639026916,-1.170980509,-0.420528182
1,0.077014666,-1.073804134,0.807506775,-0.57147756,1.513911707,0.676733721
1,1.85332628,-0.479250803,1.582176911,-0.204681679,0.356790296,1.194202068
1,2.080635352,-0.523706514,0.968756798,-0.637380777,-0.658650849,0.700241249
1,1.605533195,-0.583874,1.494008352,-1.14635105,0.248356004,0.416221941
1,0.73275389,-0.39048576,1.195862804,0.863199937,0.255560985,0.523446843
1,1.388322517,-1.152851301,-0.287308839,-0.367824432,-0.526819802,0.052824296
1,-1.283970577,-1.154614752,-0.329833447,0.489798555,1.217046425,-0.364768875
1,-0.855359685,-0.661255164,1.092975472,1.056947925,0.847862388,0.513041884
1,-0.971693893,-1.135307475,-0.355187307,0.513562453,1.178290631,-0.359986044
1,1.383399794,-0.671025804,1.84037784,1.281936661,-1.205881667,-0.211202536
1,1.182357706,-0.873635572,0.563013621,1.589525371,0.042697281,0.310533796
1,0.778172409,-0.15288279,0.497051397,-0.323445444,0.480670879,0.05893624
1,1.152050127,-0.905366608,0.114628745,-0.276891554,0.854608085,0.566441488
0,-1.135498445,-0.842013375,-1.73359808,-0.846962307,1.07132351,0.17261309
0,-0.197141217,-0.686048718,-0.333763371,0.878234199,1.840103714,-0.117831818
0,-0.189558212,-0.207310164,-0.349807141,-1.318143802,-2.11265017,0.271259268
0,-0.32773391,-0.975361999,-1.654046,-0.675631128,1.613889436,-0.391411107
0,-0.506624602,-1.031627081,-1.601278649,1.475878396,1.39021062,-0.324221661
0,0.459921272,-0.763515359,-1.436365424,0.385761215,0.435731705,0.391818444
0,0.510397217,-1.137961329,-1.584225875,0.554589744,0.935991083,-0.411453136
0,1.529103646,-0.941771385,-1.164378968,-0.565278567,0.523098964,0.237704242
0,0.224210743,-0.933854403,-0.478334788,1.085476128,0.801819791,-0.330593625
0,-0.17273824,-0.538537116,-0.545760755,-0.941763423,1.14408799,0.808044488
0,0.887413825,-0.391292246,-1.427517737,1.290266622,-1.125847557,0.921828333
0,0.039966148,-0.765837932,-0.724165185,-1.312803055,0.243800131,-0.106838058
0,0.722149962,-0.516180549,-1.844472369,-0.942805288,0.758330861,0.005900088
0,0.451900057,-0.630499747,-1.613617222,-0.925263284,0.66491828,0.833181737
0,-1.42096934,-0.123417593,-1.533415392,-0.489753869,0.904658524,-0.041500134
0,1.362241985,-0.595792719,-1.565118781,-0.755461983,-0.777786682,0.614027833
0,0.727712586,-0.426452821,-1.81877202,0.701145021,-0.217585956,0.46197502
0,1.413187867,-0.165383093,-0.660522245,0.058703322,1.290943682,0.342590135
0,-0.025431611,0.124912116,-1.121854658,0.559806064,-0.882617999,0.800653344
0,0.96353109,-0.777879067,0.039052133,-0.65468703,0.049857817,0.639878029
0,1.052517255,-0.879127337,-0.923893824,0.578011308,-0.723927305,0.495295573
0,-0.675552155,0.112597202,-1.584557323,-0.066065879,0.866127649,-0.537388288
0,2.03889381,-1.100104065,-0.822721788,-0.493733611,1.1588169,0.290598029
0,-0.071298828,0.07694854,-1.525862123,-1.235673915,1.225131826,0.147287414
0,0.57004232,-1.205556207,-0.375247562,0.17184599,1.465795722,0.441609945
0,1.358364947,-1.143520026,-0.871401215,-1.510701579,1.799470205,-0.109972363
0,-0.618522127,-0.666584215,-0.895543525,-0.614976031,-0.997020932,0.355942281
0,1.553587565,-1.01327207,-1.431031439,1.09253549,0.245831981,-0.252625311
0,0.831987415,-1.18561252,-1.195309076,-0.515581037,1.2154494,0.416107827
0,1.382411386,-0.439602302,-1.329896624,-0.799842449,-0.952750399,0.792190958
0,1.517594028,-1.194617497,-1.27037965,-0.466130518,0.88523595,-0.080225782
0,-1.171964515,-0.930064651,-1.536675664,-0.78890789,1.234839055,0.560204148
0,0.958945893,-0.736350374,-1.660030217,-0.213420052,0.054593616,-0.277286563
0,-0.442723696,-0.697238084,-1.326656592,-0.350228428,1.18149695,1.125566631
0,0.772239756,-0.906860866,-0.985878242,-1.742282413,0.695005116,-0.427059811
0,0.091221415,-1.056152376,-1.364127664,1.542031368,0.071858969,0.102000249
0,-0.614198663,-0.747499942,-1.285940218,-0.874565399,1.34490446,0.543436901
0,1.879251338,-0.464729237,-0.713632402,0.780984597,0.499051408,0.946160203
0,1.507455019,-0.309405018,0.270340628,0.323991905,0.121946021,0.275174669
0,1.336072803,-0.689166896,-0.943605482,-0.705966223,0.295500491,0.674906171
0,0.957590373,-0.087580592,-0.855390948,-0.349070066,0.096965996,0.005304037
0,1.482990537,-1.026575881,-0.026725139,-1.002282957,1.848277387,-0.27860608
0,-0.950276059,-0.438415363,-1.618522154,1.284960256,-0.956529681,0.505545335
0,1.502668012,-0.665104653,-1.160830829,1.475894478,-0.533277583,0.591628581
0,0.363315057,-0.352739065,-1.166042646,0.915545424,0.057705229,0.51195802
0,1.394926106,-0.367471065,-1.286987079,0.529974873,1.009302237,-0.407303931
0,1.603781513,-0.764095973,-0.694177802,-0.542996114,-1.167163024,-0.100366221
0,0.789513032,-0.512512206,-1.170601301,-1.0064554,0.376458112,0.889492916
0,-0.160991924,0.154980847,-1.18192701,1.467266705,1.026180069,0.456628643
0,1.18073017,-1.078253967,-1.417585352,-0.549871556,1.01317806,0.0332996
0,0.950678795,-0.692585139,-1.194739058,-1.554502106,0.621224763,0.196184978
0,0.608793356,0.163099042,-1.603324861,-0.664233168,0.96113861,0.43314477
0,0.941550579,-0.691872809,-1.819698444,-0.810481496,0.399023496,0.711639098
0,0.126155186,-0.545319232,0.23893213,0.908621609,0.984990282,-0.288870442
0,0.917386945,-0.943364216,-1.497530477,-0.539888523,0.114116294,0.197701934
0,-0.137194973,-0.462553465,-2.117339931,-1.046499962,-0.069303048,0.810753267
0,-0.115860976,-0.550654037,-1.204255068,-0.880913752,1.376915925,0.432326795
0,1.140491674,-0.577454535,-0.966362605,-0.878602267,-0.320857934,0.703137785
0,2.092186179,-0.580468257,-1.047197525,-0.939803487,0.517863447,0.891658028
0,2.077172227,-0.797191456,-1.087856761,-0.72021449,0.874350166,0.731705443
0,1.367951527,-0.527295078,-1.890514065,1.150378271,0.285719885,0.834161234
0,0.932101345,-0.935250696,-1.190119841,-0.573613499,0.695699783,0.308927911
0,-1.18847506,-0.582949121,0.548384901,-1.235377751,1.036876887,-0.093057891
0,0.734228876,-0.834544055,-1.411608066,-0.586874063,-0.784251984,0.405369674
0,-1.025346527,-0.811147642,-1.842364387,-0.802505937,-0.031109641,0.559793396
0,0.635152435,-0.950265405,-1.371805536,-0.51433077,-0.692861434,0.14154804
0,-0.598449937,-0.677815698,-2.056819087,0.780584366,0.62307109,0.588160211
0,1.500086934,-0.944208128,-1.708540843,-0.455531266,-0.112880741,-0.49522255
0,1.223991316,-0.839267956,-1.664120527,0.959236425,-0.089758764,0.022125656
0,-0.860567398,-0.842193157,-1.611026842,1.239285614,1.48928558,0.397445964
0,0.400824758,-0.518043742,-1.661616763,-0.886730817,-0.572332984,0.717987553
0,1.611282896,-0.725005691,-1.721924896,-0.689422692,0.066878869,-0.172075316
0,1.551533137,-1.023277454,-1.481708947,1.527933925,0.809994645,-0.005751882
0,0.959285701,-0.725849829,-1.925464087,-0.479677294,-1.341630338,-0.093588131
0,0.347853315,-0.447943308,-1.89185634,0.802342584,-0.982275113,-0.58781697
0,-0.869441019,0.221299119,-1.559696181,-0.860805508,1.339886616,0.651593565
0,1.528571041,-0.920944981,-1.84768166,1.549188666,0.568425159,-0.487685798
0,-0.774144973,-0.725117103,-1.222660722,1.338187247,0.750850841,0.465260457
0,-1.14246393,0.001249186,-0.854902009,0.735793973,-0.181598762,-0.447095659
0,-0.338085548,-0.094892996,-1.148062321,-0.420819795,0.223124855,-0.167970635
0,-0.861583116,-2.014734049,-1.30200966,0.27558559,-1.990106059,0.306653263
0,-0.307419902,-1.044929336,-0.904226659,0.389468021,1.767366125,0.315432777
0,1.703779321,-0.59020429,0.289489619,0.282633257,-0.565932708,0.277762129
0,-1.702713532,-1.26795597,-1.354754922,-0.5244368,1.257934392,-0.213330849
0,0.888929897,-0.392296326,-0.962617388,-1.334824714,-1.648499828,-0.322652437
0,-1.183235506,-0.400392021,-0.659643763,-0.829039563,-0.728233671,0.664654675
0,-0.547690678,-0.341744932,-1.437009204,-1.01282209,-0.078310147,0.838884814
0,1.510437937,-0.876526122,-1.249278419,-1.534955115,-0.223025697,-0.043445967
0,-0.331540613,-1.127760969,-0.91693763,-0.569553038,1.777788669,-0.032654581
0,-0.881560541,0.117818031,-1.586114659,-0.699457375,1.068736457,0.592267965
0,0.93774271,-0.549376609,-1.836618054,-0.977039186,0.946533241,0.749506011
0,1.854167804,-0.349920872,-0.697357573,-0.798992388,-0.374639034,1.252434028
0,-0.52942337,-0.920996984,-0.808466009,-0.598450589,0.815507182,0.506447333
0,1.309661255,-0.89302855,-1.536735047,-0.45295878,-0.547716164,-0.448780395
0,0.31361288,-0.975153378,-1.291182806,-0.693996869,0.649951311,0.107694975
0,0.788427587,0.243425397,-1.506589507,0.657138035,-1.53988857,0.048688571
0,0.171085051,-0.411107809,-0.775849556,1.206606008,0.894523267,-0.115343508
0,-0.064127297,-1.098953895,-1.051352839,-0.527885931,-2.542974967,0.131919344
0,0.527122619,-1.011695505,0.132322496,-0.780260307,-0.958964112,-0.591675169
0,0.058483843,-0.873668539,-1.840939047,-0.701371308,0.190437991,0.059529597
0,-0.645169685,-0.540381632,-1.803682373,-0.812673119,-0.842373917,0.559031656
0,-0.257485486,-1.214070541,-1.304264181,-0.485925759,1.126678821,0.154903913
0,1.984668463,-0.617606118,1.004725539,-0.14963083,1.18571507,0.533710677
0,1.224988257,-0.574913479,0.04692862,-1.136086769,-0.540917388,0.211332782
0,1.156269837,-0.921087641,-0.225397704,-1.036782089,0.574352643,-0.062279741
